number_of_sentences,number_of_words,average_sentence_lenght,average_word_lenght,nltk_sentiment,subjectivity,number_of_future_verbs,number_of_premise_conclusion_markers,dictionary_percentage,number_of_discourse_markers
26.0,526.0,20.23076923076923,4.743346007604563,0.20171304347826088,0.4591216148192892,1.0,3.0,0.8954372623574145,16
31.0,541.0,17.451612903225808,4.378927911275416,0.16778846153846155,0.4395833333333334,1.0,3.0,0.822550831792976,19
108.0,1785.0,16.52777777777778,5.1495798319327735,-0.010548148148148154,0.44574875079007326,2.0,3.0,0.8072829131652661,100
77.0,1165.0,15.12987012987013,4.182832618025751,0.13065342465753427,0.48049878172828975,9.0,2.0,0.8592274678111588,56
49.0,1160.0,23.6734693877551,4.581896551724138,0.10830930232558138,0.38642503536067874,8.0,3.0,0.7594827586206897,44
72.0,1182.0,16.416666666666668,4.544839255499154,0.20484634146341463,0.4651986270055576,7.0,5.0,0.8181049069373942,51
27.0,278.0,10.296296296296296,4.5215827338129495,0.030812500000000013,0.5977976190476191,0.0,2.0,0.6618705035971223,14
40.0,808.0,20.2,4.866336633663367,0.17604571428571428,0.2781194295900178,0.0,3.0,0.780940594059406,32
15.0,256.0,17.066666666666666,4.4609375,0.1366888888888889,0.38279220779220785,0.0,2.0,0.77734375,8
92.0,1387.0,15.076086956521738,4.249459264599856,0.10275000000000001,0.43197009231255795,1.0,5.0,0.863013698630137,75
16.0,400.0,25.0,4.6125,0.017771428571428577,0.43594831094831094,1.0,3.0,0.8325,21
14.0,241.0,17.214285714285715,4.70954356846473,0.09668749999999998,0.3943813131313131,1.0,2.0,0.7427385892116183,8
1.0,15.0,15.0,4.466666666666667,0.2481,0.75,0.0,0.0,0.2,1
96.0,2128.0,22.166666666666668,5.3007518796992485,-0.09077205882352941,0.40356804375322886,1.0,4.0,0.7763157894736842,81
62.0,1219.0,19.661290322580644,4.876127973748974,0.3813810344827586,0.44607253240586575,5.0,2.0,0.8531583264971287,48
18.0,340.0,18.88888888888889,4.58235294117647,-0.12176249999999997,0.3294736842105263,2.0,2.0,0.8735294117647059,17
9.0,61.0,6.777777777777778,3.6721311475409837,-0.1677,0.9,0.0,1.0,0.5901639344262295,1
13.0,150.0,11.538461538461538,4.386666666666667,-0.07216666666666666,0.48235294117647054,0.0,2.0,0.78,6
24.0,200.0,8.333333333333334,4.665,0.10765833333333334,0.7395502645502645,0.0,2.0,0.525,11
25.0,377.0,15.08,4.56763925729443,0.11138421052631581,0.3134012078456523,0.0,2.0,0.7480106100795756,15
49.0,783.0,15.979591836734693,5.056194125159642,-0.0350875,0.4622366522366521,0.0,3.0,0.8492975734355045,43
17.0,427.0,25.11764705882353,4.442622950819672,0.24009999999999998,0.4179421768707483,2.0,4.0,0.8711943793911007,18
24.0,345.0,14.375,4.371014492753623,0.18065714285714285,0.5181623931623933,4.0,3.0,0.8405797101449275,16
56.0,1105.0,19.732142857142858,4.747511312217195,0.09875,0.44663287392879225,1.0,6.0,0.8561085972850678,53
4.0,99.0,24.75,5.181818181818182,-0.14925,0.09999999999999999,1.0,1.0,0.8080808080808081,8
40.0,531.0,13.275,4.913370998116761,0.18718928571428575,0.39420634920634917,1.0,2.0,0.8041431261770244,29
1.0,23.0,23.0,4.3478260869565215,-0.1027,0.05,0.0,0.0,0.43478260869565216,1
4.0,87.0,21.75,4.850574712643678,0.05945,0.24000000000000005,0.0,2.0,0.8735632183908046,3
37.0,598.0,16.16216216216216,4.259197324414716,0.2386542857142857,0.5925254529421194,1.0,3.0,0.8444816053511706,31
75.0,282.0,3.76,5.01063829787234,0.04530652173913043,0.37901234567901226,0.0,2.0,0.6808510638297872,6
20.0,539.0,26.95,5.109461966604823,0.08121875,0.23767995570321152,3.0,2.0,0.7662337662337663,20
49.0,892.0,18.20408163265306,4.205156950672646,0.2217184210526316,0.41268939393939397,2.0,4.0,0.8721973094170403,37
32.0,329.0,10.28125,4.4650455927051675,0.0039700000000000065,0.5890350877192984,0.0,2.0,0.6443768996960486,18
17.0,416.0,24.470588235294116,5.1514423076923075,0.09325624999999998,0.43420846394984325,2.0,3.0,0.8389423076923077,19
1.0,15.0,15.0,4.466666666666667,0.2481,0.75,0.0,0.0,0.2,1
3.0,26.0,8.666666666666666,4.423076923076923,-0.31245,0.0,0.0,1.0,0.8461538461538461,0
6.0,62.0,10.333333333333334,3.9838709677419355,0.29245,0.8,0.0,2.0,0.6612903225806451,1
2.0,25.0,12.5,4.72,0.6124,0.5142857142857142,0.0,0.0,0.48,3
74.0,1252.0,16.91891891891892,4.781150159744409,0.2718738461538462,0.4736653439153438,9.0,2.0,0.7931309904153354,68
54.0,811.0,15.018518518518519,4.494451294697904,0.15108936170212767,0.3861156775713738,20.0,3.0,0.872996300863132,59
37.0,468.0,12.64864864864865,4.485042735042735,0.045972000000000006,0.5701879910213244,5.0,2.0,0.7286324786324786,23
6.0,54.0,9.0,4.074074074074074,0.1663,0.55,0.0,2.0,0.6851851851851852,2
2.0,22.0,11.0,4.181818181818182,-0.6303000000000001,1.0,0.0,0.0,0.22727272727272727,2
8.0,72.0,9.0,4.5,0.025616666666666666,0.5583333333333333,0.0,2.0,0.6527777777777778,2
21.0,386.0,18.38095238095238,4.461139896373057,0.18149285714285715,0.5011539001122335,3.0,4.0,0.7176165803108808,17
10.0,226.0,22.6,5.048672566371682,-0.11012999999999999,0.260030303030303,0.0,2.0,0.8053097345132744,9
15.0,370.0,24.666666666666668,5.1378378378378375,0.08444666666666666,0.3499166666666666,5.0,3.0,0.8297297297297297,13
29.0,259.0,8.931034482758621,4.413127413127413,0.139925,0.5879960317460318,1.0,2.0,0.5444015444015444,14
21.0,454.0,21.61904761904762,4.797356828193832,0.10791764705882353,0.5259351325757575,0.0,2.0,0.8964757709251101,14
1.0,15.0,15.0,4.466666666666667,0.2481,0.75,0.0,0.0,0.2,1
1.0,28.0,28.0,3.75,0.0,0.55,0.0,2.0,0.35714285714285715,1
19.0,280.0,14.736842105263158,4.589285714285714,0.38636428571428577,0.5334532828282829,3.0,2.0,0.7857142857142857,14
44.0,946.0,21.5,5.476744186046512,-0.1227,0.500264695144213,2.0,3.0,0.821353065539112,38
1.0,28.0,28.0,3.75,0.0,0.55,0.0,2.0,0.35714285714285715,1
23.0,517.0,22.47826086956522,4.912959381044487,0.1531857142857143,0.3438321814637603,2.0,3.0,0.8994197292069632,23
110.0,1753.0,15.936363636363636,4.698802053622361,0.17097594936708863,0.37445988355079257,11.0,5.0,0.8054763262977752,80
13.0,78.0,6.0,4.346153846153846,-0.09923333333333334,0.6083333333333334,0.0,2.0,0.5384615384615384,3
25.0,591.0,23.64,4.8917089678511,-0.227895652173913,0.35831303063861203,1.0,2.0,0.8950930626057529,26
22.0,417.0,18.954545454545453,4.815347721822542,-0.4061571428571428,0.41926476301476306,1.0,2.0,0.8776978417266187,27
16.0,229.0,14.3125,4.8034934497816595,0.10194,0.27996031746031746,7.0,2.0,0.7292576419213974,7
48.0,846.0,17.625,4.749408983451537,0.012235714285714275,0.6108675324675323,3.0,2.0,0.8900709219858156,37
12.0,48.0,4.0,4.75,0.0,0.3333333333333333,0.0,2.0,0.4791666666666667,1
11.0,169.0,15.363636363636363,4.520710059171598,0.23785,0.4314814814814814,1.0,2.0,0.7337278106508875,5
43.0,839.0,19.511627906976745,4.753277711561383,0.014661538461538452,0.45732620320855627,3.0,2.0,0.8760429082240763,42
5.0,129.0,25.8,4.883720930232558,0.0518,0.4,0.0,2.0,0.8527131782945736,6
2.0,24.0,12.0,4.833333333333333,0.1806,0.5,0.0,1.0,0.75,1
40.0,908.0,22.7,4.20704845814978,0.12067222222222222,0.3974864089398972,1.0,5.0,0.8557268722466961,47
99.0,1737.0,17.545454545454547,4.35636154289004,0.03330434782608696,0.451178974005061,5.0,5.0,0.871042026482441,98
11.0,81.0,7.363636363636363,4.172839506172839,0.17925555555555558,0.4359848484848485,0.0,1.0,0.6666666666666666,4
1.0,24.0,24.0,4.75,-0.9095,0.42500000000000004,0.0,1.0,0.125,1
23.0,460.0,20.0,4.982608695652174,0.10749523809523807,0.4585034013605442,1.0,3.0,0.841304347826087,15
10.0,93.0,9.3,4.655913978494624,-0.12008571428571428,0.4152380952380953,1.0,2.0,0.6236559139784946,2
2.0,25.0,12.5,5.96,0.3454,0.9,0.0,1.0,0.08,1
24.0,468.0,19.5,4.985042735042735,0.10260909090909089,0.4585034013605442,1.0,3.0,0.8354700854700855,15
20.0,365.0,18.25,4.358904109589041,0.10055882352941177,0.4146198830409357,1.0,3.0,0.852054794520548,15
2.0,25.0,12.5,5.96,0.3454,0.9,0.0,1.0,0.08,1
28.0,758.0,27.071428571428573,4.722955145118734,-0.3038666666666667,0.39669540229885053,0.0,3.0,0.8918205804749341,31
2.0,22.0,11.0,4.181818181818182,-0.6303000000000001,1.0,0.0,0.0,0.22727272727272727,2
75.0,1463.0,19.506666666666668,5.093643198906356,0.08129117647058826,0.36839292394847967,2.0,3.0,0.8448393711551606,62
1.0,28.0,28.0,3.75,0.0,0.55,0.0,2.0,0.35714285714285715,1
102.0,3285.0,32.205882352941174,5.297108066971081,0.27356891891891894,0.4735452546374877,6.0,6.0,0.8417047184170472,87
33.0,721.0,21.848484848484848,5.047156726768377,0.15419333333333332,0.39696315022845635,3.0,4.0,0.8183079056865464,34
2.0,25.0,12.5,5.96,0.3454,0.9,0.0,1.0,0.08,1
6.0,58.0,9.666666666666666,4.379310344827586,-0.156225,0.7444444444444445,0.0,1.0,0.6896551724137931,3
1.0,15.0,15.0,4.466666666666667,0.2481,0.75,0.0,0.0,0.2,1
44.0,1130.0,25.681818181818183,4.7247787610619465,0.07428108108108109,0.3942195402801462,2.0,3.0,0.7061946902654868,35
22.0,464.0,21.09090909090909,4.995689655172414,-0.23501000000000002,0.3356635551948052,0.0,3.0,0.8814655172413793,24
11.0,222.0,20.181818181818183,5.252252252252252,-0.13266363636363637,0.34055864770150485,1.0,3.0,0.8423423423423423,9
13.0,196.0,15.076923076923077,4.122448979591836,-0.04223,0.40396567717996285,2.0,2.0,0.7244897959183674,6
36.0,690.0,19.166666666666668,4.572463768115942,-0.037002941176470586,0.40253920153920153,6.0,2.0,0.8782608695652174,24
14.0,141.0,10.071428571428571,4.460992907801418,-0.08779090909090909,0.433459595959596,0.0,2.0,0.7375886524822695,4
29.0,570.0,19.655172413793103,5.036842105263158,0.05609285714285715,0.43331787260358695,2.0,2.0,0.8140350877192982,20
22.0,350.0,15.909090909090908,4.671428571428572,-0.189745,0.4673504273504273,2.0,2.0,0.8028571428571428,21
83.0,705.0,8.493975903614459,4.658156028368794,0.017126829268292683,0.44538690476190473,2.0,2.0,0.7475177304964539,30
51.0,902.0,17.686274509803923,4.83259423503326,0.19857659574468084,0.3932128982128982,0.0,3.0,0.8625277161862528,49
35.0,415.0,11.857142857142858,4.539759036144578,0.05503043478260871,0.3186363636363636,3.0,2.0,0.7975903614457831,18
61.0,1058.0,17.34426229508197,4.88468809073724,0.05538367346938775,0.3410466702247525,3.0,3.0,0.8553875236294896,52
1.0,15.0,15.0,4.466666666666667,0.2481,0.75,0.0,0.0,0.2,1
23.0,514.0,22.347826086956523,4.542801556420233,0.18315714285714285,0.4219503396332665,5.0,3.0,0.8540856031128404,19
11.0,205.0,18.636363636363637,4.639024390243902,-0.11465,0.5967687074829933,0.0,2.0,0.8975609756097561,7
12.0,206.0,17.166666666666668,4.800970873786408,-0.10049,0.41017857142857145,0.0,1.0,0.8446601941747572,8
2.0,22.0,11.0,4.181818181818182,-0.6303000000000001,1.0,0.0,0.0,0.22727272727272727,2
13.0,382.0,29.384615384615383,4.560209424083769,0.23486363636363639,0.6025641025641026,0.0,2.0,0.9162303664921466,15
111.0,1766.0,15.90990990990991,4.695922989807475,0.17097594936708863,0.3793826158409491,11.0,5.0,0.8052095130237825,82
2.0,25.0,12.5,5.96,0.3454,0.9,0.0,1.0,0.08,1
1.0,28.0,28.0,3.75,0.0,0.55,0.0,2.0,0.35714285714285715,1
47.0,804.0,17.106382978723403,4.537313432835821,0.20314444444444443,0.41278334859584864,4.0,3.0,0.8208955223880597,41
54.0,505.0,9.351851851851851,5.370297029702971,0.19383846153846152,0.5459981684981684,2.0,2.0,0.7128712871287128,18
33.0,654.0,19.818181818181817,4.967889908256881,0.157175,0.3769270628361536,3.0,3.0,0.8532110091743119,27
29.0,435.0,15.0,4.43448275862069,0.0733875,0.47116071428571427,2.0,2.0,0.8666666666666667,22
20.0,461.0,23.05,5.117136659436008,0.05603333333333333,0.3494239631336405,3.0,3.0,0.824295010845987,18
46.0,1011.0,21.97826086956522,5.106824925816023,0.03075555555555555,0.4326336780503445,4.0,2.0,0.8545994065281899,39
33.0,517.0,15.666666666666666,4.129593810444875,0.1731366666666667,0.5139622829278001,2.0,3.0,0.7794970986460348,22
22.0,412.0,18.727272727272727,4.980582524271845,-0.08239411764705883,0.4238795853269538,5.0,2.0,0.8762135922330098,13
17.0,303.0,17.823529411764707,4.6072607260726075,0.10677500000000001,0.4538484848484849,1.0,3.0,0.8646864686468647,16
17.0,346.0,20.352941176470587,5.315028901734104,0.180025,0.41070707070707063,2.0,2.0,0.6878612716763006,14
127.0,1807.0,14.228346456692913,4.097952407304925,0.21513166666666667,0.49415419777835884,3.0,3.0,0.8179302711676812,83
1.0,24.0,24.0,4.75,-0.9095,0.42500000000000004,0.0,1.0,0.125,1
89.0,1147.0,12.887640449438202,4.22667829119442,0.013200000000000005,0.5009951939704006,8.0,3.0,0.8273757628596339,59
21.0,450.0,21.428571428571427,4.497777777777777,0.061175,0.5691929499072356,0.0,2.0,0.8511111111111112,21
25.0,437.0,17.48,4.194508009153318,0.3613124999999999,0.32642276422764227,3.0,3.0,0.8764302059496567,19
64.0,1073.0,16.765625,4.681267474370923,-0.11551607142857143,0.44173181710495135,3.0,3.0,0.8648648648648649,50
32.0,711.0,22.21875,5.084388185654008,-0.10859310344827586,0.35542929292929304,2.0,2.0,0.8213783403656821,30
37.0,394.0,10.64864864864865,3.850253807106599,0.23949428571428574,0.5583552188552189,0.0,4.0,0.8045685279187818,14
17.0,282.0,16.58823529411765,4.99645390070922,0.021226666666666658,0.4622549019607843,0.0,2.0,0.8404255319148937,13
35.0,636.0,18.17142857142857,4.169811320754717,0.3622310344827586,0.5603944444444445,4.0,3.0,0.8349056603773585,36
1.0,28.0,28.0,3.75,0.0,0.55,0.0,2.0,0.35714285714285715,1
2.0,22.0,11.0,4.181818181818182,-0.6303000000000001,1.0,0.0,0.0,0.22727272727272727,2
17.0,306.0,18.0,4.7254901960784315,0.35463333333333336,0.5458479755538579,4.0,2.0,0.7287581699346405,18
85.0,1103.0,12.976470588235294,4.114233907524932,0.12319117647058825,0.4902748871498872,2.0,4.0,0.8268359020852222,56
23.0,438.0,19.043478260869566,4.796803652968037,-0.04933000000000002,0.4877984817115252,0.0,3.0,0.7853881278538812,25
28.0,421.0,15.035714285714286,4.752969121140143,-0.03601538461538461,0.36316239316239307,1.0,2.0,0.8954869358669834,21
20.0,284.0,14.2,4.820422535211268,0.12315714285714287,0.4650637958532695,0.0,2.0,0.7429577464788732,15
48.0,795.0,16.5625,4.997484276729559,-0.16054249999999998,0.33692703982177663,5.0,2.0,0.8238993710691824,29
17.0,415.0,24.41176470588235,4.867469879518072,-0.30685625,0.3818139376962907,0.0,2.0,0.8746987951807229,17
16.0,250.0,15.625,4.836,-0.14621,0.5084249084249085,0.0,2.0,0.704,7
2.0,17.0,8.5,4.235294117647059,0.0,0.0,0.0,1.0,0.7058823529411765,1
12.0,220.0,18.333333333333332,4.836363636363636,0.2539,0.41309523809523807,0.0,2.0,0.9090909090909091,9
16.0,250.0,15.625,4.864,-0.00714999999999999,0.46399572649572646,1.0,2.0,0.724,12
76.0,755.0,9.93421052631579,4.945695364238411,0.018398148148148143,0.42388283759251505,4.0,4.0,0.8092715231788079,30
34.0,715.0,21.029411764705884,5.109090909090909,-0.204234375,0.3715783206692298,4.0,3.0,0.8601398601398601,39
17.0,393.0,23.11764705882353,4.770992366412214,-0.024399999999999998,0.45060683364254794,0.0,3.0,0.8473282442748091,17
35.0,655.0,18.714285714285715,4.8,-0.057631249999999995,0.38650333118418234,2.0,4.0,0.8534351145038168,30
41.0,654.0,15.951219512195122,4.776758409785932,0.1538225806451613,0.4505489417989418,2.0,4.0,0.8318042813455657,33
11.0,98.0,8.909090909090908,5.091836734693878,0.14593333333333333,0.3666666666666666,0.0,2.0,0.6020408163265306,2
1.0,24.0,24.0,4.75,-0.9095,0.42500000000000004,0.0,1.0,0.125,1
17.0,327.0,19.235294117647058,4.743119266055046,0.29024375,0.51509009009009,1.0,3.0,0.746177370030581,15
36.0,756.0,21.0,4.825396825396825,0.32121379310344833,0.33631277647671093,1.0,3.0,0.783068783068783,40
47.0,909.0,19.340425531914892,5.099009900990099,-0.019258139534883725,0.4424588744588744,3.0,4.0,0.8778877887788779,42
144.0,2782.0,19.319444444444443,4.697699496764917,-0.11282554744525548,0.4662254423627378,9.0,4.0,0.9094176851186196,118
8.0,195.0,24.375,5.394871794871795,-0.28475,0.39389483065953657,1.0,3.0,0.8256410256410256,6
1.0,24.0,24.0,4.75,-0.9095,0.42500000000000004,0.0,1.0,0.125,1
45.0,829.0,18.42222222222222,4.235223160434258,0.16021363636363636,0.4641756232273473,0.0,2.0,0.8986731001206273,37
12.0,268.0,22.333333333333332,4.891791044776119,-0.5642,0.2599206349206349,1.0,3.0,0.9291044776119403,5
272.0,5108.0,18.779411764705884,4.511746280344558,-0.06131404255319149,0.5066499464470826,13.0,5.0,0.8635473766640563,223
83.0,1427.0,17.19277108433735,4.6671338472319555,-0.15722763157894737,0.3456821106821106,2.0,4.0,0.833917309039944,63
11.0,274.0,24.90909090909091,4.521897810218978,0.19867,0.4687247474747474,4.0,2.0,0.9014598540145985,8
14.0,243.0,17.357142857142858,5.197530864197531,0.429025,0.36666666666666664,4.0,2.0,0.7283950617283951,10
8.0,164.0,20.5,4.762195121951219,-0.02228750000000001,0.25732323232323234,0.0,3.0,0.7987804878048781,6
10.0,91.0,9.1,4.637362637362638,0.04857142857142858,0.2911111111111111,0.0,2.0,0.6043956043956044,1
14.0,154.0,11.0,3.9415584415584415,0.09018333333333334,0.4503787878787879,2.0,3.0,0.7597402597402597,2
44.0,1024.0,23.272727272727273,4.5546875,0.11145128205128206,0.4551851851851853,4.0,3.0,0.8525390625,47
15.0,229.0,15.266666666666667,4.192139737991266,0.21269,0.584104938271605,1.0,2.0,0.7729257641921398,12
10.0,93.0,9.3,4.655913978494624,-0.12008571428571428,0.4152380952380953,1.0,2.0,0.6236559139784946,2
55.0,698.0,12.690909090909091,3.944126074498567,0.08477272727272728,0.48401856575963714,3.0,4.0,0.8252148997134671,36
45.0,831.0,18.466666666666665,4.891696750902527,-0.1579833333333333,0.37509700176366845,2.0,3.0,0.865222623345367,38
8.0,134.0,16.75,4.7388059701492535,0.23744285714285715,0.3,1.0,2.0,0.8134328358208955,7
24.0,472.0,19.666666666666668,4.512711864406779,0.24843749999999998,0.51747927997928,1.0,4.0,0.7690677966101694,19
5.0,49.0,9.8,4.6938775510204085,0.14049999999999999,0.0,0.0,2.0,0.7142857142857143,1
2.0,17.0,8.5,4.235294117647059,0.0,0.0,0.0,1.0,0.7058823529411765,1
89.0,1327.0,14.910112359550562,4.130369253956292,0.0949358024691358,0.48438154587348137,14.0,4.0,0.8583270535041447,58
20.0,301.0,15.05,4.488372093023256,0.22271666666666665,0.5183862433862435,1.0,2.0,0.8272425249169435,18
9.0,89.0,9.88888888888889,4.842696629213483,-0.20568333333333333,0.35555555555555557,0.0,1.0,0.5056179775280899,5
22.0,475.0,21.59090909090909,4.991578947368421,0.2933,0.45975672877846796,2.0,2.0,0.8378947368421052,21
41.0,763.0,18.609756097560975,4.415465268676278,0.1765775,0.3838587572764788,7.0,3.0,0.8558322411533421,37
32.0,422.0,13.1875,4.985781990521327,0.16690454545454544,0.5161815542947618,0.0,2.0,0.7440758293838863,12
15.0,341.0,22.733333333333334,4.689149560117302,0.09230000000000001,0.3689437229437229,2.0,2.0,0.8064516129032258,12
12.0,167.0,13.916666666666666,4.574850299401198,-0.1923111111111111,0.4148148148148148,0.0,2.0,0.718562874251497,6
35.0,600.0,17.142857142857142,4.42,-0.11514193548387096,0.4771081349206349,0.0,3.0,0.845,34
1.0,15.0,15.0,4.466666666666667,0.2481,0.75,0.0,0.0,0.2,1
55.0,880.0,16.0,4.546590909090909,-0.09672156862745097,0.3631298346462281,2.0,3.0,0.8795454545454545,36
31.0,291.0,9.387096774193548,4.6632302405498285,0.3031222222222223,0.5738795518207284,1.0,2.0,0.5738831615120275,17
37.0,879.0,23.756756756756758,4.437997724687144,0.36812424242424246,0.4685018482278756,5.0,3.0,0.770193401592719,37
33.0,810.0,24.545454545454547,4.887654320987655,0.06631999999999999,0.5017302142302141,2.0,2.0,0.8530864197530864,27
51.0,1014.0,19.88235294117647,4.90138067061144,-0.24116458333333332,0.4634963768115943,4.0,1.0,0.8648915187376726,48
21.0,537.0,25.571428571428573,4.9087523277467415,-0.039900000000000005,0.33429934263267597,4.0,4.0,0.8100558659217877,20
1.0,22.0,22.0,4.090909090909091,-0.5423,0.6666666666666666,0.0,1.0,0.09090909090909091,1
42.0,792.0,18.857142857142858,4.702020202020202,-0.04443,0.43339572192513365,5.0,3.0,0.8017676767676768,39
8.0,179.0,22.375,4.268156424581005,0.26659999999999995,0.510955710955711,1.0,3.0,0.8156424581005587,8
114.0,2195.0,19.25438596491228,4.7972665148063784,0.017557943925233632,0.4049923195084485,5.0,4.0,0.7927107061503417,114
15.0,253.0,16.866666666666667,5.094861660079052,-0.27926666666666666,0.398632946001367,0.0,3.0,0.8537549407114624,13
41.0,707.0,17.24390243902439,4.09052333804809,0.04077714285714286,0.34281746031746035,1.0,2.0,0.8500707213578501,34
41.0,855.0,20.853658536585368,4.705263157894737,0.02838157894736842,0.3917805905849383,5.0,4.0,0.8339181286549707,38
36.0,821.0,22.805555555555557,4.622411693057248,0.06395454545454546,0.34735609103078985,3.0,3.0,0.853836784409257,39
33.0,710.0,21.515151515151516,4.892957746478873,0.07172758620689657,0.4563120567375886,5.0,2.0,0.8591549295774648,26
29.0,265.0,9.137931034482758,4.532075471698113,0.10798,0.5431746031746031,1.0,2.0,0.5132075471698113,19
8.0,124.0,15.5,5.306451612903226,-0.1549875,0.5233333333333333,0.0,2.0,0.8951612903225806,6
29.0,566.0,19.517241379310345,4.641342756183746,0.1634909090909091,0.5035361924896808,2.0,2.0,0.7279151943462897,18
42.0,960.0,22.857142857142858,4.866666666666666,0.04607692307692306,0.3732575757575756,2.0,3.0,0.828125,35
58.0,1101.0,18.982758620689655,4.985467756584923,-0.043212499999999994,0.3686915264763366,1.0,3.0,0.8410535876475931,58
80.0,1289.0,16.1125,4.266097750193949,0.1458038961038961,0.44912437724481535,14.0,4.0,0.86966640806827,78
29.0,367.0,12.655172413793103,4.79291553133515,0.008125000000000012,0.5115079365079365,0.0,2.0,0.8610354223433242,15
2.0,17.0,8.5,4.235294117647059,0.0,0.0,0.0,1.0,0.7058823529411765,1
35.0,548.0,15.657142857142857,4.4963503649635035,-0.2315176470588235,0.5055976430976431,0.0,3.0,0.7262773722627737,19
1.0,24.0,24.0,4.75,-0.9095,0.42500000000000004,0.0,1.0,0.125,1
51.0,1104.0,21.647058823529413,5.383152173913044,-0.07479,0.40530945951738023,5.0,3.0,0.8170289855072463,42
40.0,799.0,19.975,4.809762202753442,-0.05422368421052631,0.3740194149285059,4.0,4.0,0.8685857321652065,34
20.0,483.0,24.15,4.826086956521739,0.17230555555555555,0.42353214418431806,0.0,2.0,0.84472049689441,27
93.0,1196.0,12.86021505376344,4.153010033444816,-0.0513,0.44331849873905943,9.0,4.0,0.8160535117056856,53
37.0,906.0,24.486486486486488,4.864238410596027,-0.11199722222222223,0.49655941986450475,3.0,3.0,0.8443708609271523,30
2.0,25.0,12.5,5.96,0.3454,0.9,0.0,1.0,0.08,1
2.0,22.0,11.0,4.181818181818182,-0.6303000000000001,1.0,0.0,0.0,0.22727272727272727,2
24.0,217.0,9.041666666666666,5.216589861751152,0.23856666666666668,0.3611111111111111,3.0,2.0,0.4792626728110599,3
27.0,708.0,26.22222222222222,4.874293785310734,0.22006521739130439,0.36745901639344253,5.0,4.0,0.8305084745762712,35
12.0,148.0,12.333333333333334,4.655405405405405,0.23174444444444445,0.2598412698412699,1.0,2.0,0.7567567567567568,5
27.0,494.0,18.296296296296298,4.493927125506073,0.137784,0.35754504504504503,3.0,3.0,0.8765182186234818,21
51.0,1097.0,21.50980392156863,5.390154968094804,-0.0760325,0.4008253530980803,5.0,3.0,0.821330902461258,42
6.0,146.0,24.333333333333332,5.157534246575342,-0.19097999999999998,0.04,0.0,1.0,0.7602739726027398,4
12.0,263.0,21.916666666666668,4.745247148288973,0.22855454545454545,0.33125000000000004,0.0,2.0,0.8326996197718631,12
55.0,1189.0,21.618181818181817,5.005046257359125,0.17130625,0.4494621594621595,0.0,2.0,0.9032800672834315,55
19.0,384.0,20.210526315789473,4.888020833333333,0.1788705882352941,0.48819648093841644,2.0,2.0,0.8697916666666666,17
16.0,232.0,14.5,5.288793103448276,0.12275454545454546,0.424777183600713,3.0,3.0,0.7672413793103449,8
1.0,24.0,24.0,4.75,-0.9095,0.42500000000000004,0.0,1.0,0.125,1
5.0,54.0,10.8,3.8703703703703702,-0.09310000000000002,0.46944444444444444,0.0,2.0,0.6296296296296297,3
41.0,636.0,15.512195121951219,4.306603773584905,0.11380263157894736,0.40247584541062803,7.0,3.0,0.8726415094339622,33
2.0,25.0,12.5,5.96,0.3454,0.9,0.0,1.0,0.08,1
39.0,670.0,17.17948717948718,4.264179104477612,0.21266399999999996,0.38951893622946254,10.0,3.0,0.808955223880597,25
1.0,28.0,28.0,5.142857142857143,0.4215,0.0,0.0,1.0,0.7857142857142857,1
120.0,2412.0,20.1,4.662106135986733,0.05770943396226416,0.3704673104673105,4.0,4.0,0.8499170812603648,75
17.0,442.0,26.0,4.755656108597285,0.5001625,0.5612179487179487,3.0,2.0,0.7375565610859729,22
23.0,580.0,25.217391304347824,5.177586206896552,0.13997826086956522,0.3837351190476191,3.0,2.0,0.8327586206896552,21
96.0,1370.0,14.270833333333334,4.545255474452555,0.0804032967032967,0.42881474081474064,3.0,2.0,0.8985401459854014,69
27.0,613.0,22.703703703703702,4.425774877650897,-0.1349136363636364,0.4500544662309369,2.0,2.0,0.9086460032626428,23
26.0,164.0,6.3076923076923075,4.871951219512195,0.05135384615384617,0.40370370370370373,1.0,2.0,0.7195121951219512,10
37.0,686.0,18.54054054054054,4.561224489795919,-0.1854645161290322,0.4155683205683206,1.0,3.0,0.8017492711370262,28
1.0,24.0,24.0,4.75,-0.9095,0.42500000000000004,0.0,1.0,0.125,1
1.0,15.0,15.0,4.466666666666667,0.2481,0.75,0.0,0.0,0.2,1
40.0,438.0,10.95,4.271689497716895,0.026416666666666665,0.43340825840825836,3.0,2.0,0.730593607305936,32
1.0,28.0,28.0,3.75,0.0,0.55,0.0,2.0,0.35714285714285715,1
1.0,15.0,15.0,4.466666666666667,0.2481,0.75,0.0,0.0,0.2,1
18.0,241.0,13.38888888888889,4.539419087136929,-0.10695833333333334,0.46699999999999997,0.0,2.0,0.7302904564315352,10
21.0,437.0,20.80952380952381,4.814645308924485,-0.39213333333333333,0.24604978354978355,0.0,2.0,0.8672768878718535,13
42.0,687.0,16.357142857142858,4.395924308588064,-0.09245,0.395369997764364,4.0,3.0,0.8122270742358079,25
31.0,304.0,9.806451612903226,4.305921052631579,0.18125500000000003,0.5005494505494505,0.0,2.0,0.6480263157894737,18
1.0,15.0,15.0,4.466666666666667,0.2481,0.75,0.0,0.0,0.2,1
